language,location,message
en,New York,RT @DebbieAAldrich: One moment of morning over Notre Dame.  Yellow vest protests continue: Paris police fire tear gas at demonstrators.   https://t.co/i682fVJRgH
en,Khayaalo mein,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"South Dakota, USA",RT @MeechIsDEAD: Al aqsa Caught Fire same day as Notre Dame.
en,"Atlanta, GA",RT @ashle2sing: The fact that they rally raised the billion dollars for the Notre Dame but Flint still have dirty water... #smh
en,"Maryland, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Yongin-si, Republic of Korea",RT @greta: Should Notre Dame spire be restored to its original or to exactly like the one that burned or new design?
en,"London, England","Here Come the Architects: Modernists Want Glass Roof, Steel Spire, or Minaret for Notre Dame https://t.co/wgh4EtUByF https://t.co/paVjczSgbM"
en,Arkham Asylum,RT @angelaphxx: Please some explain why Ghana and Guinea are both donating 2 milion dollars for the Notre Dame
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,everton .,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @RandyLe15721271: This is what the MSM will not show you,nor will they tell you the before the attack on Notre Dame that there were over 100 Churches attacked in France this year.Sweden does not report Isl*mic rapes.They do not report that English cities are now predominantly Musl*m. #ITISHERE
 👇 https://t.co/Cmw3dPGXd5"
es,México,"RT @elpais_america: El videojuego 'Assassin’s creed Unity', y las 5.000 horas que se dedicaron a reconstruir virtualmente con detalle obsesivo la catedral, se han convertido ahora en pasado viviente de Notre Dame https://t.co/FAK5dOR1pR"
en,"Fort Worth, TX","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"The Meme Fields, Kekistan",RT @LilithLovett: The Notre-Dame fire will be known to history as the lesser tragedy to have happened to it. https://t.co/4hjw8IHLtJ
en,Hong Kong,"RT @BBCWorld: How gamers are getting 'inside' Notre-Dame cathedral

[tap to expand]

https://t.co/f3FYYMmCYR https://t.co/eSqZWCQ3U1"
en,🕊,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,🕊,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,"Florianópolis, Santa Catarina","Notre-Dame está 'quase a salvo', segundo ministro francês da Cultura -  https://t.co/9Q7HnI1PD9"
es,,"RT @val_valer: Avec Marie, Notre Dame! 
Intercede por nosotros. #SábadoDeGloria https://t.co/j5B8FBXY6i"
en,"Helsinki, Finland","RT @incunabula: The most detailed account yet of Monsigneur Fournier's actions in helping to rescue the relics from Notre Dame. “I asked Jesus — and I really believe he is present in these hosts — to fight the flames and preserve the building dedicated to his mother.”
https://t.co/POQs3u5JQk"
en,"England, United Kingdom","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,blogosphere!,RT @CBCPolitics: Fire watch: Officials have plans to prevent a Notre Dame blaze on Parliament Hill https://t.co/5ggfZa89Ag #hw #cdnpoli https://t.co/ujOEcWAf78
fr,,"RT @louisducdanjou: La Semaine Sainte a commencé par le tragique incendie de Notre Dame, qu'il soit une incitation à convertir nos cœurs. Que le Christ règne sur nos cœurs apaisés, que Notre Dame protège le peuple de France qu’Elle affectionne tant! 
Le Christ est ressuscité! Joyeuse fête de Pâques! https://t.co/LQSAA2XqDa"
en,,KATASTROPHE IN PARIS: Kathedrale von Notre-Dame brennt lichterloh https://t.co/9GEnqDsild https://t.co/L4jiHvuWVO
en,котэ,Anonymous Have A Message For The Billionaires Who Donated To Notre Dame -  https://t.co/0YTcSwfg8B via @UNILAD
de,"Berlin, Deutschland","Notre-Dame de Paris : Le ""Requiem"" de Berlioz dirigé par Gustavo Dudamel... https://t.co/bxPNdyk109 via @YouTube"
fr,,"RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
pt,Lins,"RT @maateusandrade: Nunca doaram um real pra ninguém, mas criticaram doações pra Notre-dame com toda a propriedade do mundo."
en,on Earth,IBM commits to helping restore Notre Dame with global hackathon https://t.co/rIqRjc9E3n
en,"Chicago, IL",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,dystopialand,RT @EricNaulleau: Quelle absurdité d'opposer le sort d'une cathédrale à celui des pauvres. Victor Hugo a écrit Notre-Dame de Paris ET Les Misérables.
es,,RT @crpandemonium: Prepotencia nivel arquitecto que aprovecha el incendio de una catedral para añadirle un pegote postmoderno infecto y pasar así a la historia como el tío que se ciscó en Notre Dame. https://t.co/9FSvklWKQ5
en,,RT @RockwellGlobal: France's Macron wants Notre Dame cathedral rebuilt within 'five years'  #NotreDameCathedralFire https://t.co/QZODl3b5bj
fr,,"RT @airplusnews: 🇫🇷 Superbe hommage des militaires embarqués sur le porte avion Charles de Gaulle à la Cathédrale de Notre Dame de Paris. 

#FiersDeNosSoldats https://t.co/W8HzXvWdsK"
fr,In Gascony: where else?,@PMRouge @92catholique https://t.co/GEw8XZVZ4n
en,outer space,"RT @AJEnglish: ""Millions for Notre Dame - what about the poor?""

Notre Dame pledges inflame #YellowVests protesters https://t.co/gaHJ8ILYmd https://t.co/3HoDCJnrdx"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,☯️,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
fr,"Aquitaine, France",RT @mariedesgre: Loin de moi l’idée de mettre la pression à qui que ce soit mais il ne reste plus que 4 ans et 51 semaines pour reconstruire Notre-Dame.
en,,"RT @FigaroHorsSerie: ""Notre-Dame est un éclatant démenti à ceux qui prétendent occulter les liens multiformes qui unissent le christianisme à la France."" https://t.co/bBGKGvkiGY via @Figaro_Culture"
es,"Mérida, Venezuela",Policía francesa anuncia la causa más probable del incendio de la Catedral de Notre Dame. https://t.co/vuzXxrpqpu https://t.co/WDd7Op7sgH
en,HOUSTONMFHOUSTON,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"San Isidro, Argentina",RT @MatyGargola: Por que no dejan que el que quiere donar para notre-dame done para notre-dame y ustedes donan para los pobres y se dejan de romper las bolas?
es,"Llíria, España",RT @el_pais: Las cerca de 200.000 abejas que habitan Notre-Dame han sobrevivido al incendio que devastó el techo de la catedral parisina el pasado lunes https://t.co/9XaSsJmJwC
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,Israel,"RT @Damocles_Fr: « Il n'y avait aucun travaux par points chauds, ni aucun travaux électriques sur Notre-Dame. On était en montage d'échaufaudages. Nos outils se résumaient à un marteau et une clé de 22 » précise Julien Le Bras, PDG de l'entreprise restaurant la flèche de la cathédrale. https://t.co/N6hIk8KG2E"
en,"Tema, Ghana","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,"Salt Lake City, UT",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,STORY,"RT @samrujlok: เทคโนโลยีโบราณที่ป้องกันมหาวิหารจากอัคคีภัย ความโชคดี..ในความโชคร้าย

จากภาพความเสียหายภายในมหาวิหาร Notre-dame นั้น คงจะแปลกใจว่าไม่ได้มากมายเหมือนภายนอก มีแค่เศษไม้หล่นทะลุฝ้าลงมาสองจุดใหญ่ๆ ที่เหลือแทบไม่มีอะไรเสียหายมากมาย

อ่านเพิ่ม https://t.co/pKDFVRjjbh https://t.co/CTcda44bJq"
en,antarctica (melting 🇦🇶),"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,Makati City,Parishioners who normally celebrate Easter at Notre Dame attended Saturday evening’s Easter Vigil Mass at the nearby Saint-Sulpice Church instead. https://t.co/uph74vtx4o
es,"Buenos Aires, Argentina","RT @nytimes: Yellow Vest protesters, barred from rallying near a burned Notre-Dame cathedral, still turned out for the 23rd weekend of protests in France https://t.co/Eb4lSZRctU"
en,"Oklahoma, USA",RT @accidentalhurt: I know that the Notre Dame is a very important landmark but the fact that billionaires have pledged over 600 million dollars in under 24 hours to help fix it just really puts into perspective how easily rich people could help solve world issues if they cared
en,Hertfordshire,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,,"RT @BLOGdoPEPE: Se Edir Macedo ver o quanto a Catedral de Notre Dame arrecadou em 4 dias ,ele manda tocar fogo no Templo de Salomão"
en,Saint-Maur,Notre-Dame : la France veut une coopération européenne pour sauver le patrimoine en péril https://t.co/M5GXk1f31D
es,,"RT @nomesecuestres: Notre Dame se incendia  / Ejecutan a 13 en Minatitlán, entre ellos un niño de 1 año https://t.co/3cbd4XbYCF"
en,"Los Angeles, CA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,"Nord-Pas-de-Calais, France","RT @kwesmat: Top 3 des restaurations les plus coûteuses:

3. Le tombeau de Toutânkhamon
2. Notre-Dame de Paris
1. Un jambon beurre dans le TGV"
es,Somewhere... I Think,"RT @Call_meAntonio: Funny how after the Notre Dame tragedy they turn to gamers for help, smh, society never changes #gangweed #gamersriseup"
en,Los Angeles,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
